frame_index,frame_time,transformed_gaze_x,transformed_gaze_y
3764,150.833,443.5456237792969,291.4836730957031
3765,150.873,443.5612487792969,291.2978210449219
3766,150.913,444.1584167480469,290.8830871582031
3767,150.953,444.5988464355469,290.7262878417969
3768,150.993,457.1100158691406,268.451171875
3769,151.033,459.0030517578125,265.87969970703125
3770,151.073,459.6284484863281,265.09210205078125
3771,151.113,459.5084228515625,264.8108825683594
3772,151.153,459.0718994140625,264.8912353515625
3773,151.194,459.3663635253906,264.2969055175781
3774,151.234,459.8360290527344,263.44122314453125
3775,151.274,460.7237548828125,263.1129455566406
3776,151.314,461.1803283691406,262.68572998046875
3777,151.354,461.7917785644531,262.0251770019531
3778,151.394,461.8277282714844,261.15203857421875
3779,151.434,461.71630859375,259.9390563964844
3780,151.474,461.57672119140625,259.66326904296875
3781,151.514,461.3015441894531,259.30255126953125
3782,151.554,461.0010681152344,259.4620056152344
3783,151.594,461.1033935546875,260.65179443359375
3784,151.634,461.3513488769531,262.2391052246094
3785,151.674,461.1972961425781,262.7673645019531
3786,151.714,460.74365234375,263.09637451171875
3787,151.755,460.4505615234375,263.0069580078125
3788,151.795,459.8126525878906,264.535888671875
3789,151.835,458.8785400390625,266.06842041015625
3790,151.875,457.9488220214844,267.4448547363281
3791,151.915,457.6061706542969,268.65850830078125
3792,151.955,457.5790100097656,269.5505065917969
3793,151.995,456.9965515136719,269.8707275390625
3794,152.035,456.4371643066406,268.7996826171875
3795,152.075,455.85382080078125,268.19732666015625
3796,152.115,455.5801696777344,267.15179443359375
3797,152.155,455.4331359863281,267.1190490722656
3798,152.195,455.5667724609375,267.90545654296875
3799,152.235,454.66986083984375,268.82562255859375
3800,152.275,454.9250793457031,269.2036437988281
3801,152.316,454.6265869140625,269.2822570800781
3802,152.356,454.4962463378906,269.0233459472656
3803,152.396,454.0580749511719,268.8313293457031
3804,152.436,454.2041015625,268.5802001953125
3805,152.476,453.7835693359375,268.13348388671875
3806,152.516,453.2306823730469,267.1784362792969
3807,152.556,452.9427795410156,266.2894287109375
3808,152.596,453.09991455078125,265.6795654296875
3809,152.636,453.8500671386719,265.3471984863281
3810,152.676,454.74786376953125,265.0247497558594
3811,152.716,455.3470153808594,264.7865295410156
3812,152.756,455.49139404296875,265.53863525390625
3813,152.796,456.0677490234375,265.4095153808594
3814,152.836,456.5103759765625,265.7696533203125
3815,152.877,456.0955505371094,266.088623046875
3816,152.917,456.0455627441406,266.45208740234375
3817,152.957,456.1873474121094,266.9720458984375
3818,152.997,456.76092529296875,267.2547302246094
3819,153.037,456.466796875,267.5130615234375
3820,153.077,456.755615234375,267.4284973144531
3821,153.117,457.0443115234375,267.3496398925781
3822,153.157,457.3446350097656,267.5262451171875
3823,153.197,457.32684326171875,267.7923889160156
3824,153.237,457.1886901855469,267.78851318359375
3825,153.277,457.0565185546875,267.26873779296875
3826,153.317,457.3248596191406,267.53717041015625
3827,153.357,457.6331481933594,267.453125
3828,153.398,457.793212890625,267.3763732910156
3829,153.438,457.36016845703125,267.01641845703125
3830,153.478,457.0726013183594,266.7417907714844
3831,153.518,457.38775634765625,265.7943115234375
3832,153.558,453.98828125,267.17236328125
3833,153.598,444.7766418457031,268.3099060058594
3834,153.638,442.9863586425781,268.4279479980469
3835,153.678,442.08013916015625,268.0716857910156
3836,153.718,441.81488037109375,267.7162780761719
3837,153.758,442.2436218261719,267.2876892089844
3838,153.798,442.7000732421875,267.2077941894531
3839,153.838,442.96728515625,267.8070068359375
3840,153.878,443.1065368652344,268.0833435058594
3841,153.918,443.68438720703125,268.5345458984375
3842,153.959,444.27874755859375,268.4699401855469
3843,153.999,444.1486511230469,268.2110290527344
3844,154.039,444.16961669921875,267.8579406738281
3845,154.079,437.87628173828125,288.9973449707031
3846,154.119,437.3396911621094,291.20654296875
3847,154.159,437.2909240722656,292.40625
3848,154.199,437.5992126464844,291.7555847167969
3849,154.239,438.33746337890625,290.6741027832031
3850,154.279,465.73626708984375,286.0567321777344
3851,154.319,467.45611572265625,285.67401123046875
3852,154.359,467.1775207519531,285.0668029785156
3853,154.399,466.9136047363281,284.6231384277344
3854,154.439,466.90728759765625,284.17523193359375
3855,154.479,467.94610595703125,284.1283874511719
3856,154.52,468.5413513183594,284.04632568359375
3857,154.56,461.1891784667969,278.5814514160156
3858,154.6,440.99658203125,266.74798583984375
3859,154.64,440.6667175292969,266.2867126464844
3860,154.68,440.5062561035156,266.3691711425781
3861,154.72,440.810302734375,266.12255859375
3862,154.76,440.67657470703125,265.6783142089844
3863,154.8,440.2786865234375,264.5483093261719
3864,154.84,440.1352844238281,264.1039123535156
3865,154.88,440.7269592285156,263.51214599609375
3866,154.92,441.1834411621094,263.4266357421875
3867,154.96,441.2002868652344,263.50830078125
3868,155.0,440.28521728515625,264.3460388183594
3869,155.04,439.8301696777344,264.68670654296875
3870,155.081,439.8148193359375,264.86016845703125
3871,155.121,439.5341491699219,264.6841125488281
3872,155.161,439.3765563964844,264.6796875
3873,155.201,438.9356689453125,264.5803527832031
3874,155.241,438.501708984375,264.56817626953125
3875,155.281,438.34405517578125,264.5637512207031
3876,155.321,438.6316223144531,264.826904296875
3877,155.361,439.3473205566406,265.2817077636719
3878,155.401,439.6581115722656,265.1280212402344
3879,155.441,439.38873291015625,264.6045227050781
3880,155.481,438.975830078125,263.6424255371094
3881,155.521,446.3887939453125,258.68255615234375
3882,155.561,451.1781005859375,255.4935302734375
3883,155.602,452.39404296875,254.7357177734375
3884,155.642,452.84967041015625,254.96888732910156
3885,155.682,452.98626708984375,255.33111572265625
3886,155.722,453.1431884765625,255.35264587402344
3887,155.762,453.4223327636719,255.2566680908203
3888,155.802,453.2868957519531,255.1718292236328
3889,155.842,453.57421875,255.44017028808594
3890,155.882,453.8678894042969,255.18821716308594
3891,155.922,454.5983581542969,255.46905517578125
3892,155.962,455.1880187988281,255.83837890625
3893,156.002,454.63250732421875,255.30795288085938
3894,156.042,454.0453796386719,254.85769653320312
3895,156.082,453.5963439941406,255.35403442382812
3896,156.122,445.5279235839844,256.0179138183594
3897,156.163,438.5935974121094,257.783203125
3898,156.203,436.6612548828125,258.6609802246094
3899,156.243,435.1134338378906,259.2594909667969
3900,156.283,434.947509765625,259.5096435546875
3901,156.323,435.0839538574219,259.86090087890625
3902,156.363,434.6427307128906,260.36962890625
3903,156.403,434.6187744140625,260.80328369140625
3904,156.443,434.45660400390625,261.23309326171875
3905,156.483,434.74090576171875,261.5886535644531
3906,156.523,435.1673583984375,261.5308837890625
3907,156.563,435.4955749511719,260.8450927734375
3908,156.603,435.8210754394531,260.240478515625
3909,156.643,435.81842041015625,260.3215637207031
3910,156.683,436.0973205566406,260.2482604980469
3911,156.724,436.2689208984375,259.82452392578125
3912,156.764,436.59271240234375,259.5673828125
3913,156.804,435.994873046875,259.4523010253906
3914,156.844,435.5650939941406,259.02313232421875
3915,156.884,435.7425537109375,258.4202880859375
3916,156.924,436.3011474609375,258.2452392578125
3917,156.964,436.6175842285156,258.5089111328125
3918,157.004,438.02276611328125,258.99407958984375
3919,157.044,439.2793884277344,262.2091064453125
3920,157.084,441.3133544921875,262.172607421875
3921,157.124,441.6360168457031,263.1614685058594
3922,157.164,441.2167053222656,262.998779296875
3923,157.204,441.059326171875,262.9886169433594
3924,157.244,440.9233703613281,262.3125
3925,157.285,441.41595458984375,261.1043395996094
3926,157.325,442.2078552246094,259.4821472167969
3927,157.365,442.527099609375,258.44921875
3928,157.405,442.86993408203125,256.98321533203125
3929,157.445,442.78070068359375,255.7600860595703
3930,157.485,442.9383544921875,255.15147399902344
3931,157.525,443.6866760253906,254.56532287597656
3932,157.565,444.0088195800781,254.04257202148438
3933,157.605,444.0294189453125,253.70196533203125
3934,157.645,443.72564697265625,253.34646606445312
3935,157.685,443.3283386230469,252.81494140625
3936,157.725,443.16156005859375,252.79881286621094
3937,157.765,442.55303955078125,253.63746643066406
3938,157.805,442.8244934082031,254.09019470214844
3939,157.846,442.3782043457031,254.1757354736328
3940,157.886,442.8146057128906,254.09559631347656
3941,157.926,443.41082763671875,253.94467163085938
3942,157.966,444.0250549316406,253.5340576171875
3943,158.006,443.75177001953125,252.83261108398438
3944,158.046,452.1689453125,245.83822631835938
3945,158.086,454.0458679199219,243.70484924316406
3946,158.126,456.3394470214844,241.76303100585938
3947,158.166,456.79296875,241.41287231445312
3948,158.206,457.2674560546875,241.010986328125
3949,158.246,458.0164794921875,240.32913208007812
3950,158.286,458.1972961425781,239.55613708496094
3951,158.326,458.3467102050781,239.81405639648438
3952,158.367,458.0591125488281,239.8866424560547
3953,158.407,456.43707275390625,239.84628295898438
3954,158.447,455.5447998046875,239.7515411376953
3955,158.487,449.3284912109375,225.311767578125
3956,158.527,450.2132263183594,221.52859497070312
3957,158.567,449.6249694824219,216.50717163085938
3958,158.607,448.9285888671875,216.16676330566406
3959,158.647,448.0210876464844,216.31283569335938
3960,158.687,447.2744445800781,216.64129638671875
3961,158.727,446.8247375488281,216.89224243164062
3962,158.767,468.1181945800781,270.2903747558594
3963,158.807,469.1274108886719,274.8008117675781
3964,158.847,468.1006164550781,274.80645751953125
3965,158.887,466.8116149902344,273.6556396484375
3966,158.928,465.7877197265625,272.57672119140625
3967,158.968,490.2590026855469,262.8608093261719
3968,159.008,515.9422607421875,254.10877990722656
3969,159.048,515.3766479492188,252.70697021484375
3970,159.088,514.9818115234375,251.55300903320312
3971,159.128,514.836181640625,250.6831512451172
3972,159.168,515.1477661132812,249.99948120117188
3973,159.208,446.15277099609375,241.3568572998047
3974,159.248,442.518310546875,240.91558837890625
3975,159.288,442.7814636230469,241.6151123046875
3976,159.328,442.7672119140625,242.05865478515625
3977,159.368,443.1965026855469,242.4863739013672
3978,159.408,442.3179931640625,242.5536651611328
3979,159.448,442.5993957519531,242.98861694335938
3980,159.489,442.8710632324219,243.42332458496094
3981,159.529,442.18548583984375,244.19993591308594
3982,159.569,432.04571533203125,246.7530975341797
3983,159.609,430.0823059082031,247.1420440673828
3984,159.649,427.6673889160156,247.76112365722656
3985,159.689,427.62933349609375,248.02566528320312
3986,159.729,427.36468505859375,247.68299865722656
3987,159.769,427.07513427734375,247.5015106201172
3988,159.809,427.0840759277344,247.2361602783203
3989,159.849,430.5408630371094,248.548095703125
3990,159.889,435.0339050292969,250.9047393798828
3991,159.929,437.6999206542969,251.34396362304688
3992,159.969,438.63250732421875,251.13876342773438
3993,160.009,439.8339538574219,249.95352172851562
3994,160.05,441.19219970703125,248.784423828125
3995,160.09,442.1473083496094,247.2578887939453
3996,160.13,443.65399169921875,244.52288818359375
3997,160.17,450.9803161621094,236.9242401123047
3998,160.21,452.5790710449219,234.83367919921875
3999,160.25,453.5268859863281,233.12217712402344
4000,160.29,453.38775634765625,232.853515625
4001,160.33,453.25091552734375,232.50997924804688
4002,160.37,452.9619140625,232.31773376464844
4003,160.41,452.5100402832031,232.310546875
4004,160.45,452.969970703125,232.05897521972656
4005,160.49,452.8375549316406,231.88824462890625
4006,160.53,452.3940734863281,231.61097717285156
4007,160.57,452.2651672363281,231.0145263671875
4008,160.611,456.30426025390625,227.86268615722656
4009,160.651,457.8307189941406,226.77392578125
4010,160.691,459.0421142578125,226.02696228027344
4011,160.731,458.3155212402344,226.32833862304688
4012,160.771,458.1484069824219,226.34059143066406
4013,160.811,458.5746765136719,226.85867309570312
4014,160.851,458.4341735839844,226.95223999023438
4015,160.891,458.0123291015625,226.60670471191406
4016,160.931,457.7032470703125,226.75894165039062
4017,160.971,457.8383483886719,226.84335327148438
4018,161.011,457.55072021484375,226.92701721191406
4019,161.051,457.40631103515625,226.83102416992188
4020,161.091,457.2902526855469,226.4420623779297
4021,161.132,458.1672668457031,226.358154296875
4022,161.172,457.4261474609375,229.0352020263672
4023,161.212,457.3757629394531,232.64556884765625
4024,161.252,456.54473876953125,236.33541870117188
4025,161.292,456.773193359375,238.19065856933594
4026,161.332,456.612060546875,238.63528442382812
4027,161.372,457.0271301269531,238.9007110595703
4028,161.412,457.0285949707031,239.1714630126953
4029,161.452,457.3052978515625,239.77308654785156
4030,161.492,456.9970397949219,240.20233154296875
4031,161.532,457.8714904785156,240.24424743652344
4032,161.572,458.7646484375,239.6700897216797
4033,161.612,460.0976257324219,239.50660705566406
4034,161.652,461.4136657714844,239.90113830566406
4035,161.693,463.0181884765625,240.19468688964844
4036,161.733,464.06695556640625,240.3109130859375
4037,161.773,464.2110290527344,240.7530059814453
4038,161.813,464.49603271484375,240.7667694091797
4039,161.853,466.5885009765625,240.24945068359375
4040,161.893,593.7044677734375,206.693359375
4041,161.933,620.1279907226562,197.5533447265625
4042,161.973,617.625732421875,198.05654907226562
4043,162.013,615.045654296875,197.07571411132812
4044,162.053,614.4336547851562,196.26097106933594
4045,162.093,614.0118408203125,195.0641326904297
4046,162.133,614.0083618164062,193.94827270507812
4047,162.173,613.3143310546875,194.05953979492188
4048,162.213,612.8446044921875,194.89430236816406
4049,162.254,612.0906372070312,195.82888793945312
4050,162.294,612.5147094726562,196.17726135253906
4051,162.334,522.8250122070312,253.19815063476562
4052,162.374,499.49859619140625,267.4930725097656
4053,162.414,498.90765380859375,267.4822082519531
4054,162.454,499.32208251953125,267.84716796875
4055,162.494,499.6319580078125,267.67633056640625
4056,162.534,499.9259338378906,268.1133728027344
4057,162.574,500.0580139160156,268.7197570800781
4058,162.614,500.1735534667969,269.5865173339844
4059,162.654,515.7852172851562,294.2557067871094
4060,162.694,515.0665893554688,296.1512451171875
4061,162.734,516.0496826171875,296.7788391113281
4062,162.774,515.6401977539062,296.5397644042969
4063,162.815,472.1495666503906,262.3962097167969
4064,162.855,448.5654296875,237.96202087402344
4065,162.895,448.476318359375,238.3234100341797
4066,162.935,448.637939453125,238.49520874023438
4067,162.975,449.8031921386719,238.36680603027344
4068,163.015,450.571533203125,237.70285034179688
4069,163.055,451.3250732421875,237.20004272460938
4070,163.095,451.6621398925781,236.1670379638672
4071,163.135,451.814697265625,236.00425720214844
4072,163.175,452.1060791015625,235.49990844726562
4073,163.215,452.5653381347656,235.58798217773438
4074,163.255,452.7197570800781,235.67877197265625
4075,163.295,452.7038269042969,236.1909637451172
4076,163.335,452.5386657714844,236.4454803466797
4077,163.376,452.72882080078125,235.0743408203125
4078,163.416,452.8999328613281,234.31326293945312
4079,163.456,452.7837829589844,233.9303741455078
4080,163.496,452.6402587890625,233.17758178710938
4081,163.536,452.5054931640625,233.08172607421875
4082,163.576,452.5195617675781,232.31649780273438
4083,163.616,452.8311462402344,231.46788024902344
4084,163.656,453.4295349121094,231.19187927246094
4085,163.696,454.45758056640625,231.32452392578125
4086,163.736,454.6170959472656,231.24844360351562
4087,163.776,454.7724304199219,230.99398803710938
4088,163.816,454.31787109375,231.38980102539062
4089,163.856,453.86590576171875,232.32640075683594
4090,163.897,453.53631591796875,233.44505310058594
4091,163.937,446.94085693359375,233.95387268066406
4092,163.977,444.8232727050781,234.07200622558594
4093,164.017,443.7674255371094,233.88059997558594
4094,164.057,443.471435546875,233.60740661621094
4095,164.097,443.3435974121094,233.59808349609375
4096,164.137,443.0282287597656,233.92886352539062
4097,164.177,443.0280456542969,233.93455505371094
4098,164.217,443.02545166015625,234.01516723632812
4099,164.257,442.737548828125,234.0933380126953
4100,164.297,442.8695373535156,234.27554321289062
4101,164.337,443.4468994140625,234.37266540527344
4102,164.377,444.0513916015625,234.22848510742188
4103,164.417,444.9237060546875,234.32830810546875
4104,164.458,445.6446228027344,234.85572814941406
4105,164.498,446.2175598144531,235.39602661132812
4106,164.538,446.0738525390625,235.58181762695312
4107,164.578,445.90887451171875,235.82492065429688
4108,164.618,446.0480651855469,236.08810424804688
4109,164.658,446.47900390625,236.45736694335938
4110,164.698,446.0616149902344,236.27267456054688
4111,164.738,445.2029113769531,235.74122619628906
4112,164.778,444.9205322265625,235.03634643554688
4113,164.818,444.9163513183594,234.8634490966797
4114,164.858,444.9374694824219,234.50714111328125
4115,164.898,444.79095458984375,234.1688690185547
4116,164.938,444.34521484375,234.57098388671875
4117,164.978,444.1540832519531,235.32595825195312
4118,165.019,444.13311767578125,236.2871856689453
4119,165.059,444.8410949707031,236.91793823242188
4120,165.099,444.83282470703125,237.1769561767578
4121,165.139,444.8467102050781,237.35020446777344
4122,165.179,444.69195556640625,237.27076721191406
4123,165.219,443.83612060546875,236.6471710205078
4124,165.259,443.4232177734375,235.41433715820312
4125,165.299,443.2840881347656,235.1511993408203
4126,165.339,443.5749206542969,234.9810028076172
4127,165.379,443.2951354980469,234.8059539794922
4128,165.419,443.1560363769531,234.54283142089844
4129,165.459,442.72113037109375,234.60546875
4130,165.499,440.6185607910156,236.3429718017578
4131,165.539,438.0404357910156,238.7594757080078
4132,165.58,437.2021789550781,240.33221435546875
4133,165.62,437.3311767578125,241.200927734375
4134,165.66,437.7667236328125,241.13247680664062
4135,165.7,437.4864196777344,240.96861267089844
4136,165.74,437.51470947265625,240.69847106933594
4137,165.78,437.7751159667969,240.27906799316406
4138,165.82,440.1702880859375,238.96908569335938
4139,165.86,443.1558532714844,237.93569946289062
4140,165.9,444.5296630859375,237.42762756347656
4141,165.94,444.28570556640625,237.34567260742188
4142,165.98,444.8376159667969,237.0270233154297
4143,166.02,444.8614501953125,236.58421325683594
4144,166.06,445.0118408203125,236.4963836669922
4145,166.1,445.27789306640625,237.10317993164062
4146,166.141,444.6884765625,237.68572998046875
4147,166.181,444.3848876953125,237.9478302001953
4148,166.221,443.6422424316406,238.09393310546875
4149,166.261,443.6457824707031,237.67889404296875
4150,166.301,443.6419677734375,237.49452209472656
4151,166.341,443.83453369140625,236.39358520507812
4152,166.381,443.28216552734375,235.5137939453125
4153,166.421,442.7287292480469,234.3693084716797
4154,166.461,442.73699951171875,233.50584411621094
4155,166.501,442.9053955078125,233.15948486328125
4156,166.541,443.1852722167969,233.32876586914062
4157,166.581,443.7677307128906,233.26470947265625
4158,166.621,444.3723449707031,233.11488342285156
4159,166.662,444.675537109375,232.85877990722656
4160,166.702,445.6974792480469,232.88787841796875
4161,166.742,445.86871337890625,233.0597686767578
4162,166.782,445.86138916015625,232.9845733642578
4163,166.822,446.2390441894531,233.80197143554688
4164,166.862,446.5482177734375,234.27679443359375
4165,166.902,446.37579345703125,235.06068420410156
4166,166.942,463.21148681640625,221.65341186523438
4167,166.982,463.7904968261719,220.31036376953125
4168,167.022,464.3949890136719,219.4668426513672
4169,167.062,462.8111267089844,219.24932861328125
4170,167.102,461.9388732910156,218.8800506591797
4171,167.142,461.77862548828125,218.3477325439453
4172,167.182,461.7978210449219,218.3539581298828
4173,167.223,456.6114501953125,226.07078552246094
4174,167.263,453.0382385253906,230.80133056640625
4175,167.303,451.4844055175781,233.3411102294922
4176,167.343,451.1557312011719,233.4864044189453
4177,167.383,451.16510009765625,232.87655639648438
4178,167.423,452.4539794921875,232.2396697998047
4179,167.463,483.0302734375,220.12057495117188
4180,167.503,483.990478515625,218.73727416992188
4181,167.543,484.02178955078125,218.30804443359375
4182,167.583,482.8320007324219,218.76742553710938
4183,167.623,482.079833984375,219.35386657714844
4184,167.663,482.0747375488281,219.5371551513672
4185,167.703,482.3639221191406,219.3733367919922
4186,167.743,482.0821228027344,219.2735595703125
4187,167.784,484.6874694824219,219.8474578857422
4188,167.824,518.884033203125,216.1953887939453
4189,167.864,518.4724731445312,216.18923950195312
4190,167.904,518.18017578125,216.52459716796875
4191,167.944,516.8797607421875,216.41268920898438
4192,167.984,514.9982299804688,215.2359161376953
4193,168.024,513.9835815429688,214.27305603027344
4194,168.064,513.2385864257812,214.30360412597656
4195,168.104,513.0775146484375,214.48211669921875
4196,168.144,511.1210632324219,215.1020050048828
4197,168.184,482.82342529296875,220.1156005859375
4198,168.224,482.60272216796875,221.0096893310547
4199,168.264,481.8652648925781,221.41329956054688
4200,168.304,481.30072021484375,220.89767456054688
4201,168.345,480.7126770019531,220.53086853027344
4202,168.385,480.54656982421875,220.8590850830078
4203,168.425,480.84295654296875,221.13145446777344
4204,168.465,480.399658203125,221.53785705566406
4205,168.505,479.9532775878906,221.70860290527344
4206,168.545,479.357666015625,221.94985961914062
4207,168.585,479.2031555175781,221.86500549316406
4208,168.625,479.1961669921875,222.1117401123047
4209,168.665,479.05145263671875,222.3659210205078
4210,168.705,477.8794860839844,222.8490753173828
4211,168.745,475.81988525390625,223.13465881347656
4212,168.785,473.7550354003906,222.92039489746094
4213,168.825,470.3973083496094,221.60171508789062
4214,168.865,467.8006896972656,220.76951599121094
4215,168.906,464.7291564941406,220.4119873046875
4216,168.946,462.8554382324219,222.35128784179688
4217,168.986,462.2595520019531,227.14874267578125
4218,169.026,462.1461486816406,231.23924255371094
4219,169.066,459.2365417480469,231.55836486816406
4220,169.106,457.0062561035156,231.21885681152344
4221,169.146,454.9410705566406,231.2519989013672
4222,169.186,453.8562316894531,232.3261260986328
4223,169.226,452.80072021484375,233.0730438232422
4224,169.266,452.0417175292969,233.76499938964844
4225,169.306,451.3185729980469,233.3069610595703
4226,169.346,450.5963439941406,233.1308135986328
4227,169.386,450.1574401855469,233.01486206054688
4228,169.427,454.0828552246094,233.6389923095703
4229,169.467,456.83642578125,234.22410583496094
4230,169.507,459.9267272949219,234.76661682128906
4231,169.547,459.2715148925781,233.98219299316406
4232,169.587,458.4299621582031,232.24295043945312
4233,169.627,458.15838623046875,230.84298706054688
4234,169.667,458.33209228515625,229.97940063476562
4235,169.707,458.63690185546875,229.9710235595703
4236,169.747,458.62115478515625,230.4882354736328
4237,169.787,458.7354431152344,231.25674438476562
4238,169.827,458.87640380859375,231.78997802734375
4239,169.867,459.01361083984375,231.80528259277344
4240,169.907,459.1861877441406,231.2980499267578
4241,169.947,459.9139099121094,230.96792602539062
4242,169.988,460.24114990234375,230.54013061523438
4243,170.028,460.4114074707031,229.7855682373047
4244,170.068,460.13494873046875,229.50181579589844
4245,170.108,460.4276123046875,229.25137329101562
4246,170.148,460.85186767578125,229.5222625732422
4247,170.188,461.1493225097656,229.43307495117188
4248,170.228,461.7276611328125,229.80604553222656
4249,170.268,461.73687744140625,230.14569091796875
4250,170.308,461.42462158203125,230.4012908935547
4251,170.348,460.98468017578125,230.64759826660156
4252,170.388,461.6834716796875,231.2715606689453
4253,170.428,461.5434875488281,231.34815979003906
4254,170.468,461.6826171875,231.62240600585938
4255,170.508,461.5303039550781,231.78497314453125
4256,170.549,461.390625,231.5277862548828
4257,170.589,461.2513122558594,231.25924682617188
4258,170.629,461.3833312988281,231.76942443847656
4259,170.669,461.3727722167969,232.12002563476562
4260,170.709,461.3848876953125,232.0397491455078
4261,170.749,463.7454833984375,232.68272399902344
4262,170.789,468.186767578125,234.02911376953125
4263,170.829,471.12738037109375,234.6365509033203
4264,170.869,471.32763671875,234.82630920410156
4265,170.909,471.0283203125,234.64512634277344
4266,170.949,471.4630432128906,234.5711669921875
4267,170.989,471.3304443359375,234.39471435546875
4268,171.029,471.052978515625,234.13348388671875
4269,171.069,471.4633483886719,234.22581481933594
4270,171.11,472.0793151855469,233.6561279296875
4271,171.15,473.2087707519531,230.28224182128906
4272,171.19,473.7431945800781,227.084228515625
4273,171.23,473.93865966796875,225.75155639648438
4274,171.27,473.5020751953125,225.90576171875
4275,171.31,473.0529479980469,226.1571502685547
4276,171.35,472.1578674316406,226.2120819091797
4277,171.39,472.2951965332031,226.22171020507812
4278,171.43,472.0125732421875,226.47787475585938
4279,171.47,471.4237060546875,226.46673583984375
4280,171.51,470.73187255859375,225.2688751220703
4281,171.55,470.46832275390625,223.5438995361328
4282,171.59,470.4966735839844,222.5745086669922
4283,171.63,470.9190979003906,222.90269470214844
4284,171.671,471.646728515625,223.1989288330078
4285,171.711,472.2352294921875,223.21575927734375
4286,171.751,473.37567138671875,219.42510986328125
4287,171.791,474.4846496582031,216.35968017578125
4288,171.831,475.4637451171875,213.34466552734375
4289,171.871,475.6477355957031,212.39894104003906
4290,171.911,475.5231628417969,211.6163787841797
4291,171.951,475.3789978027344,211.51498413085938
4292,171.991,475.3885498046875,211.18292236328125
4293,172.031,475.2468566894531,210.99571228027344
4294,172.071,475.2468566894531,210.99571228027344
4295,172.111,475.06817626953125,212.0961456298828
4296,172.151,474.77886962890625,212.265380859375
4297,172.192,474.7566223144531,212.7000732421875
4298,172.232,474.72515869140625,213.45565795898438
4299,172.272,474.2763977050781,214.38833618164062
4300,172.312,473.0779724121094,215.46603393554688
4301,172.352,470.98193359375,217.04002380371094
4302,172.392,469.1869812011719,218.02662658691406
4303,172.432,469.0873718261719,219.7628936767578
4304,172.472,469.6297607421875,227.03114318847656
4305,172.512,470.8544616699219,229.83116149902344
4306,172.552,471.12066650390625,230.80953979492188
4307,172.592,471.44610595703125,230.42250061035156
4308,172.632,471.3062438964844,230.1654052734375
4309,172.672,471.156494140625,230.2473907470703
4310,172.712,470.58209228515625,230.06419372558594
4311,172.753,469.1199951171875,229.6717987060547
4312,172.793,466.890625,228.28517150878906
4313,172.833,459.3103332519531,223.64999389648438
4314,172.873,457.43670654296875,222.29275512695312
4315,172.913,456.3894348144531,221.55674743652344
4316,172.953,456.8439636230469,221.14483642578125
4317,172.993,457.017333984375,220.29437255859375
4318,173.033,456.1838684082031,218.9791259765625
4319,173.073,456.7547912597656,218.30123901367188
4320,173.113,465.44744873046875,217.4259490966797
4321,173.153,467.6706848144531,217.2315673828125
4322,173.193,469.32733154296875,217.2677001953125
4323,173.233,468.7313232421875,217.84718322753906
4324,173.273,468.5640563964844,218.1979217529297
4325,173.314,468.9930419921875,218.29624938964844
4326,173.354,469.4513244628906,218.0569305419922
4327,173.394,469.0297546386719,218.03916931152344
4328,173.434,468.57159423828125,218.2728271484375
4329,173.474,468.3969421386719,218.87586975097656
4330,173.514,468.25445556640625,219.04391479492188
4331,173.554,459.2705078125,221.56619262695312
4332,173.594,443.4543151855469,226.15695190429688
4333,173.634,443.1053161621094,226.93447875976562
4334,173.674,442.9465637207031,227.2863311767578
4335,173.714,442.82525634765625,226.77679443359375
4336,173.754,442.6783142089844,226.7611846923828
4337,173.794,442.5104064941406,227.09567260742188
4338,173.834,442.7884216308594,227.62112426757812
4339,173.875,442.79791259765625,227.62710571289062
4340,173.915,443.3647766113281,227.73521423339844
4341,173.955,443.8177185058594,227.4031219482422
4342,173.995,444.5814208984375,226.5738525390625
4343,174.035,444.9234619140625,224.79013061523438
4344,174.075,445.58551025390625,222.8211212158203
4345,174.115,446.2079772949219,221.78231811523438
4346,174.155,444.6396484375,221.0540313720703
4347,174.195,442.7429504394531,221.08023071289062
4348,174.235,441.3921813964844,220.93838500976562
4349,174.275,440.2261047363281,220.84730529785156
4350,174.315,439.4754333496094,220.97535705566406
4351,174.355,439.1809997558594,220.96693420410156
4352,174.396,439.592041015625,221.32327270507812
4353,174.436,439.87103271484375,221.5092315673828
4354,174.476,440.1850891113281,221.5125274658203
4355,174.516,440.1807556152344,221.34580993652344
4356,174.556,439.729736328125,221.91891479492188
4357,174.596,439.5849609375,222.43743896484375
4358,174.636,439.698974609375,222.86582946777344
4359,174.676,439.80877685546875,223.7251434326172
4360,174.716,440.39306640625,224.78762817382812
4361,174.756,440.92510986328125,225.66497802734375
4362,174.796,440.7479553222656,227.78829956054688
4363,174.836,433.28717041015625,248.55043029785156
4364,174.876,432.44903564453125,250.658203125
4365,174.916,431.3367004394531,252.98521423339844
4366,174.957,431.6251220703125,252.91236877441406
4367,174.997,431.9319152832031,252.579833984375
4368,175.037,432.22625732421875,252.32797241210938
4369,175.077,432.54583740234375,251.9033966064453
4370,175.117,435.45587158203125,249.1812744140625
4371,175.157,440.9132385253906,243.69024658203125
4372,175.197,442.3052062988281,241.73948669433594
4373,175.237,442.9775390625,240.40965270996094
4374,175.277,442.2384338378906,240.74034118652344
4375,175.317,440.85565185546875,239.04566955566406
4376,175.357,437.4017333984375,231.20587158203125
