frame_index,frame_time,transformed_gaze_x,transformed_gaze_y
3439,137.809,486.1388854980469,122.5090560913086
3440,137.849,486.5347900390625,136.14971923828125
3441,137.889,484.9056091308594,138.57305908203125
3442,137.93,484.4915466308594,140.03549194335938
3443,137.97,485.2470397949219,139.7367401123047
3444,138.01,485.6797790527344,138.38002014160156
3445,138.05,485.1713562011719,136.9720001220703
3446,138.09,485.88848876953125,30.257225036621094
3447,138.13,499.0395812988281,78.20818328857422
3448,138.17,491.09942626953125,119.77075958251953
3449,138.21,508.6530456542969,131.6507568359375
3450,138.25,510.76629638671875,132.64401245117188
3451,138.29,512.62255859375,132.01060485839844
3452,138.33,513.4619140625,129.7349853515625
3453,138.37,513.6327514648438,126.13983154296875
3454,138.41,513.6597900390625,123.18580627441406
3455,138.45,512.069091796875,118.9552001953125
3456,138.491,531.1591796875,95.94861602783203
3457,138.531,530.58056640625,98.09959411621094
3458,138.571,519.8778686523438,110.83876037597656
3459,138.611,518.1781005859375,114.93267822265625
3460,138.651,518.1243896484375,115.86824035644531
3461,138.691,515.7396850585938,115.83513641357422
3462,138.731,514.1461791992188,115.97047424316406
3463,138.771,518.160400390625,80.36155700683594
3464,138.811,529.1100463867188,70.86211395263672
3465,138.851,531.7930908203125,97.01160430908203
3466,138.891,531.765869140625,100.07671356201172
3467,138.931,523.1405029296875,67.7739486694336
3468,138.971,476.2932434082031,97.8531723022461
3469,139.012,480.98150634765625,114.82469940185547
3470,139.052,481.2648010253906,118.30001068115234
3471,139.092,482.744873046875,123.77838134765625
3472,139.132,482.1288757324219,127.9529037475586
3473,139.172,483.30352783203125,130.72216796875
3474,139.212,484.56915283203125,130.69290161132812
3475,139.252,484.7757873535156,131.5745086669922
3476,139.292,472.2893371582031,143.4351043701172
3477,139.332,471.4495544433594,144.73020935058594
3478,139.372,469.6024169921875,145.44309997558594
3479,139.412,466.9065856933594,144.87716674804688
3480,139.452,464.3515319824219,144.10227966308594
3481,139.492,462.760498046875,142.39437866210938
3482,139.532,450.7136535644531,131.7669677734375
3483,139.573,449.34222412109375,128.51376342773438
3484,139.613,448.8569641113281,124.06571197509766
3485,139.653,451.619140625,122.65486907958984
3486,139.693,453.38580322265625,127.82743072509766
3487,139.733,455.11102294921875,128.65711975097656
3488,139.773,471.0389099121094,146.1099395751953
3489,139.813,469.66021728515625,147.2561798095703
3490,139.853,469.04345703125,147.469482421875
3491,139.893,475.7616271972656,146.7058563232422
3492,139.933,491.92364501953125,137.5025634765625
3493,139.973,492.59930419921875,138.99293518066406
3494,140.013,493.6769714355469,138.4029083251953
3495,140.053,492.0848083496094,118.09507751464844
3496,140.093,491.9398498535156,110.70915985107422
3497,140.134,505.3873291015625,107.94982147216797
3498,140.174,504.81036376953125,107.50314331054688
3499,140.214,496.1531982421875,140.6030731201172
3500,140.254,496.7499694824219,139.8036346435547
3501,140.294,496.8774719238281,138.84628295898438
3502,140.334,498.0078125,139.99510192871094
3503,140.374,500.0137634277344,86.8351058959961
3504,140.414,501.1766052246094,106.48117065429688
3505,140.454,501.1671447753906,110.5357666015625
3506,140.494,483.550048828125,145.42234802246094
3507,140.534,477.4585266113281,147.4878692626953
3508,140.574,473.928466796875,147.59864807128906
3509,140.614,475.0313720703125,144.50311279296875
3510,140.654,474.4927062988281,141.9864501953125
3511,140.695,475.93304443359375,139.65525817871094
3512,140.735,484.7963562011719,131.97132873535156
3513,140.775,488.7056579589844,132.5503692626953
3514,140.815,489.5065612792969,132.07582092285156
3515,140.855,490.58624267578125,131.5626220703125
3516,140.895,490.773193359375,132.17625427246094
3517,140.935,490.9578857421875,132.61331176757812
3518,140.975,489.998779296875,132.2255401611328
3519,141.015,489.4824523925781,131.35890197753906
3520,141.055,488.7376403808594,131.90101623535156
3521,141.095,466.11810302734375,127.48318481445312
3522,141.135,520.0206909179688,125.71299743652344
3523,141.175,521.0826416015625,130.88296508789062
3524,141.216,519.8172607421875,130.75186157226562
3525,141.256,520.1957397460938,131.19461059570312
3526,141.296,517.5357055664062,131.23477172851562
3527,141.336,516.6484375,129.85260009765625
3528,141.376,508.6401062011719,100.3451156616211
3529,141.416,500.71990966796875,70.80437469482422
3530,141.456,507.1562194824219,66.55267333984375
3531,141.496,492.28131103515625,98.74790954589844
3532,141.536,487.8080139160156,104.55308532714844
3533,141.576,476.4200744628906,118.89623260498047
3534,141.616,475.3048400878906,118.00043487548828
3535,141.656,475.4101257324219,116.65795135498047
3536,141.696,452.8548278808594,60.40716552734375
3537,141.736,471.9473876953125,103.97488403320312
3538,141.777,469.8794250488281,98.37451171875
3539,141.817,476.4012451171875,110.08399963378906
3540,141.857,478.0422668457031,108.23091888427734
3541,141.897,497.2373046875,43.30644989013672
3542,141.937,494.4700927734375,41.45206832885742
3543,141.977,499.7294006347656,65.58943176269531
3544,142.017,502.30572509765625,63.811702728271484
3545,142.057,500.7833251953125,66.3731460571289
3546,142.097,502.7633972167969,60.51777267456055
3547,142.137,503.4017639160156,56.36913299560547
3548,142.177,502.2777404785156,59.06858825683594
3549,142.217,500.80755615234375,60.85711669921875
3550,142.257,500.1790771484375,61.28119659423828
3551,142.297,507.8395080566406,47.459388732910156
3552,142.338,524.85205078125,20.012939453125
3553,142.378,517.579345703125,31.122177124023438
3554,142.418,566.9395141601562,10.704334259033203
3555,142.458,565.203369140625,19.958906173706055
3556,142.498,570.5347290039062,23.023717880249023
3557,142.538,470.18585205078125,32.270877838134766
3558,142.578,473.4488220214844,6.8437347412109375
3559,142.618,nan,nan
3560,142.658,nan,nan
3561,142.698,544.2052612304688,6.73607873916626
3562,142.738,512.3115844726562,54.82423400878906
3563,142.778,493.7847900390625,83.05491638183594
3564,142.818,519.08251953125,55.589500427246094
3565,142.858,442.4433288574219,109.92796325683594
3566,142.899,456.53009033203125,115.72710418701172
3567,142.939,455.02203369140625,114.75349426269531
3568,142.979,461.4176330566406,116.92101287841797
3569,143.019,463.970947265625,118.0802001953125
3570,143.059,466.1922607421875,109.69676971435547
3571,143.099,468.8343505859375,100.70641326904297
3572,143.139,470.0686950683594,95.86572265625
3573,143.179,471.8485412597656,93.49609375
3574,143.219,475.29693603515625,98.26895904541016
3575,143.259,477.784912109375,100.348388671875
3576,143.299,449.81866455078125,127.9771957397461
3577,143.339,453.3956604003906,128.10939025878906
3578,143.379,454.91192626953125,126.90339660644531
3579,143.419,431.78759765625,122.15689086914062
3580,143.46,423.29461669921875,119.60965728759766
3581,143.5,439.1856384277344,120.53958129882812
3582,143.54,451.27655029296875,108.74972534179688
3583,143.58,462.52069091796875,104.58570098876953
3584,143.62,466.09771728515625,99.33555603027344
3585,143.66,426.9627380371094,107.5490493774414
3586,143.7,435.7054748535156,73.8150634765625
3587,143.74,440.736328125,89.08860778808594
3588,143.78,452.7135925292969,101.82835388183594
3589,143.82,454.0176696777344,118.04497528076172
3590,143.86,452.8587646484375,121.42859649658203
3591,143.9,479.2838134765625,94.47644805908203
3592,143.94,474.24029541015625,140.86395263671875
3593,143.981,472.6383972167969,138.83656311035156
3594,144.021,472.70391845703125,136.5381622314453
3595,144.061,471.8959045410156,131.2675018310547
3596,144.101,470.289306640625,118.90888977050781
3597,144.141,520.5626220703125,32.885398864746094
3598,144.181,512.4402465820312,18.03893280029297
3599,144.221,501.9847412109375,55.85487365722656
3600,144.261,499.650146484375,59.2517204284668
3601,144.301,497.9151306152344,66.31204986572266
3602,144.341,498.0640563964844,77.49765014648438
3603,144.381,499.165283203125,88.9454345703125
3604,144.421,500.7581481933594,93.46331787109375
3605,144.461,511.18536376953125,92.67253875732422
3606,144.501,497.54156494140625,103.59971618652344
3607,144.542,486.7198486328125,109.73518371582031
3608,144.582,487.44439697265625,108.39218139648438
3609,144.622,514.512451171875,66.07369995117188
3610,144.662,480.85137939453125,91.5937271118164
3611,144.702,506.07177734375,85.89046478271484
3612,144.742,506.2463684082031,89.26585388183594
3613,144.782,506.51226806640625,100.82266235351562
3614,144.822,511.86212158203125,88.74571990966797
3615,144.862,525.395263671875,99.84941101074219
3616,144.902,524.5630493164062,100.26615905761719
3617,144.942,524.4153442382812,100.46258544921875
3618,144.982,525.2907104492188,99.36174011230469
3619,145.022,533.8820190429688,79.39722442626953
3620,145.062,512.287841796875,101.85494995117188
3621,145.103,502.9755859375,105.02100372314453
3622,145.143,517.1050415039062,85.47747802734375
3623,145.183,516.2404174804688,86.2514877319336
3624,145.223,512.8961791992188,89.17279052734375
3625,145.263,512.3796997070312,90.49919128417969
3626,145.303,510.3387756347656,97.08692169189453
3627,145.343,512.6099853515625,99.70570373535156
3628,145.383,508.38446044921875,102.04960632324219
3629,145.423,514.6703491210938,90.05172729492188
3630,145.463,553.8274536132812,38.57699966430664
3631,145.503,552.5452270507812,36.0318489074707
3632,145.543,530.0643920898438,75.28936767578125
3633,145.583,533.7948608398438,71.68457794189453
3634,145.623,512.7738037109375,121.5060043334961
3635,145.664,520.6453857421875,132.95050048828125
3636,145.704,492.2639465332031,140.4437255859375
3637,145.744,487.5251159667969,140.884521484375
3638,145.784,496.19549560546875,138.46029663085938
3639,145.824,517.4238891601562,123.52616119384766
3640,145.864,501.4815673828125,162.8900146484375
3641,145.904,520.0132446289062,174.51516723632812
3642,145.944,526.9846801757812,174.79176330566406
3643,145.984,527.093017578125,175.87925720214844
3644,146.024,525.6919555664062,176.76695251464844
3645,146.064,524.03515625,178.47900390625
3646,146.104,521.1492919921875,182.18055725097656
3647,146.144,517.6781005859375,185.08639526367188
3648,146.184,519.0459594726562,184.49496459960938
3649,146.225,518.6986694335938,183.601806640625
3650,146.265,514.0330200195312,181.56082153320312
3651,146.305,514.0888671875,180.10501098632812
3652,146.345,512.469482421875,178.65097045898438
3653,146.385,495.838134765625,166.8205108642578
3654,146.425,492.788330078125,165.91517639160156
3655,146.465,493.001220703125,164.21820068359375
3656,146.505,493.5974426269531,162.98287963867188
3657,146.545,495.092041015625,160.5517120361328
3658,146.585,491.92999267578125,137.89743041992188
3659,146.625,501.98699951171875,115.5396728515625
3660,146.665,504.1701965332031,110.86286163330078
3661,146.705,545.920166015625,100.54029083251953
3662,146.746,512.2344360351562,105.19169616699219
3663,146.786,508.5287170410156,126.98218536376953
3664,146.826,494.81219482421875,115.45286560058594
3665,146.866,498.5252685546875,106.66295623779297
3666,146.906,501.1907043457031,99.64212036132812
3667,146.946,499.6376647949219,106.80335998535156
3668,146.986,497.3986511230469,125.00468444824219
3669,147.026,496.608642578125,132.12738037109375
3670,147.066,499.56890869140625,128.74449157714844
3671,147.106,498.9471435546875,128.1045379638672
3672,147.146,492.4316711425781,107.54940795898438
3673,147.186,494.9086608886719,124.9899673461914
3674,147.226,492.5826416015625,119.34601593017578
3675,147.266,490.00701904296875,117.70079803466797
3676,147.307,488.1994323730469,130.6034393310547
3677,147.347,485.67633056640625,127.16716766357422
3678,147.387,485.9754943847656,130.00653076171875
3679,147.427,485.9757385253906,130.25633239746094
3680,147.467,475.1311340332031,107.87004089355469
3681,147.507,480.9018249511719,124.4399185180664
3682,147.547,474.771484375,111.87559509277344
3683,147.587,480.17681884765625,119.48016357421875
3684,147.627,480.47833251953125,125.77944946289062
3685,147.667,474.9742736816406,113.5852279663086
3686,147.707,480.3450927734375,116.1045913696289
3687,147.747,479.038818359375,121.29924774169922
3688,147.787,483.4974060058594,128.16014099121094
3689,147.827,513.2379760742188,140.62692260742188
3690,147.868,515.7291870117188,155.4562225341797
3691,147.908,515.760009765625,156.37362670898438
3692,147.948,515.9884033203125,158.0771026611328
3693,147.988,517.3406372070312,160.60488891601562
3694,148.028,516.9947509765625,159.4967803955078
3695,148.068,516.7357788085938,157.9890594482422
3696,148.108,512.1680908203125,155.7708282470703
3697,148.148,513.0033569335938,154.97837829589844
3698,148.188,512.1876831054688,154.3822784423828
3699,148.228,511.5514221191406,154.05441284179688
3700,148.268,508.5573425292969,153.85301208496094
3701,148.308,505.9480895996094,152.2436981201172
3702,148.348,504.0592956542969,152.2457733154297
3703,148.388,502.7912292480469,152.57057189941406
3704,148.429,502.9723205566406,153.465576171875
3705,148.469,504.0990905761719,154.2129669189453
3706,148.509,506.6903991699219,155.62937927246094
3707,148.549,506.00982666015625,157.2690887451172
3708,148.589,503.3235778808594,156.54278564453125
3709,148.629,503.74072265625,156.24258422851562
3710,148.669,503.99505615234375,154.7940673828125
3711,148.709,472.8547668457031,166.95729064941406
3712,148.749,470.74169921875,169.10572814941406
3713,148.789,470.78692626953125,173.1188201904297
3714,148.829,469.8673095703125,174.6701202392578
3715,148.869,470.9323425292969,178.4501190185547
3716,148.909,497.23211669921875,199.12294006347656
3717,148.949,497.610595703125,199.41339111328125
3718,148.99,497.3356018066406,199.9764862060547
3719,149.03,494.1893005371094,200.4971466064453
3720,149.07,490.7209167480469,201.02760314941406
3721,149.11,492.4081115722656,201.59664916992188
3722,149.15,489.4855041503906,201.91197204589844
3723,149.19,495.7081298828125,203.63072204589844
3724,149.23,496.65875244140625,203.31832885742188
3725,149.27,498.86431884765625,202.83984375
3726,149.31,499.43701171875,201.9093017578125
3727,149.35,497.5647277832031,201.44622802734375
3728,149.39,497.8316345214844,188.66375732421875
3729,149.43,488.0622863769531,202.4415740966797
3730,149.47,496.06005859375,196.2247772216797
3731,149.511,495.5688171386719,195.85971069335938
3732,149.551,493.96795654296875,194.57261657714844
3733,149.591,476.2666015625,189.01409912109375
3734,149.631,447.2334289550781,158.17132568359375
3735,149.671,445.9240417480469,157.8476104736328
3736,149.711,446.17144775390625,155.55555725097656
3737,149.751,446.73895263671875,150.0597686767578
3738,149.791,448.11859130859375,143.8089599609375
3739,149.831,448.47882080078125,144.58999633789062
3740,149.871,448.0175476074219,144.89096069335938
3741,149.911,447.21990966796875,144.54248046875
3742,149.951,445.1717224121094,149.07183837890625
3743,149.991,447.1246337890625,148.22329711914062
3744,150.031,447.4629211425781,147.36009216308594
3745,150.072,446.85955810546875,147.5449676513672
3746,150.112,445.114990234375,146.8047637939453
3747,150.152,434.1286926269531,139.0738983154297
3748,150.192,431.37078857421875,132.69004821777344
3749,150.232,402.8260498046875,117.81428527832031
3750,150.272,405.0014953613281,122.38031768798828
3751,150.312,403.5111389160156,118.44145965576172
3752,150.352,400.8253173828125,105.73843383789062
3753,150.392,399.2214050292969,116.96532440185547
3754,150.432,400.1064758300781,120.85639953613281
3755,150.472,400.943603515625,122.75727081298828
3756,150.512,399.8594970703125,116.9355239868164
3757,150.552,397.36102294921875,113.8232192993164
3758,150.592,398.246337890625,111.22543334960938
3759,150.633,404.2666015625,113.05785369873047
3760,150.673,404.1075439453125,112.2511215209961
3761,150.713,403.4869079589844,112.55445098876953
3762,150.753,401.2091979980469,113.46331787109375
3763,150.793,368.5332946777344,72.8780288696289
3764,150.833,356.2696838378906,54.30839538574219
3765,150.873,346.1610412597656,38.889190673828125
3766,150.913,346.97955322265625,43.47614288330078
3767,150.953,346.31951904296875,47.035888671875
3768,150.993,347.84820556640625,47.90501403808594
3769,151.033,346.81585693359375,48.84205627441406
3770,151.073,345.0805969238281,46.171104431152344
3771,151.113,342.8398132324219,42.59208679199219
3772,151.153,345.793212890625,45.13456344604492
3773,151.194,345.9274597167969,43.33048629760742
3774,151.234,345.3133850097656,42.16065979003906
3775,151.274,346.00341796875,40.194828033447266
3776,151.314,364.27996826171875,53.26362228393555
3777,151.354,365.7639465332031,60.79409408569336
3778,151.394,367.1701965332031,59.87106704711914
3779,151.434,369.6587829589844,62.82620620727539
3780,151.474,368.6477355957031,60.148338317871094
3781,151.514,350.12249755859375,42.96089172363281
3782,151.554,393.6369934082031,103.34127044677734
3783,151.594,391.4995422363281,101.71566009521484
3784,151.634,392.4269104003906,102.00758361816406
3785,151.674,401.8255920410156,101.95406341552734
3786,151.714,402.6831970214844,100.97108459472656
3787,151.755,396.1055603027344,99.04586029052734
3788,151.795,393.76776123046875,98.3818588256836
3789,151.835,393.4520568847656,94.97893524169922
3790,151.875,332.5238037109375,36.14612579345703
3791,151.915,342.3361511230469,47.69053649902344
3792,151.955,337.4189147949219,46.425575256347656
3793,151.995,341.3353271484375,50.65359878540039
3794,152.035,338.9363708496094,48.64234924316406
3795,152.075,354.3660888671875,63.753257751464844
3796,152.115,437.2533874511719,151.0611114501953
3797,152.155,448.84857177734375,160.4927978515625
3798,152.195,445.3622131347656,166.97329711914062
3799,152.235,444.81158447265625,166.53329467773438
3800,152.276,445.7279357910156,166.22805786132812
3801,152.316,481.4045715332031,167.31658935546875
3802,152.356,476.0950927734375,167.00306701660156
3803,152.396,471.548095703125,168.12301635742188
3804,152.436,470.58319091796875,168.17555236816406
3805,152.476,481.6824951171875,154.14154052734375
3806,152.516,485.0758056640625,151.31175231933594
3807,152.556,485.0572204589844,146.98472595214844
3808,152.596,482.445556640625,145.51673889160156
3809,152.636,481.462890625,123.47687530517578
3810,152.676,479.6012268066406,139.70623779296875
3811,152.716,481.6474609375,128.67898559570312
3812,152.756,469.7855529785156,109.268310546875
3813,152.796,472.3280944824219,122.05964660644531
3814,152.837,472.3992004394531,124.45025634765625
3815,152.877,464.5693359375,123.88632202148438
3816,152.917,468.7919006347656,123.49556732177734
3817,152.957,469.3858642578125,122.86601257324219
3818,152.997,477.8340759277344,111.04907989501953
3819,153.037,487.8658447265625,98.10710906982422
3820,153.077,490.4410705566406,97.11460876464844
3821,153.117,493.81622314453125,104.51284790039062
3822,153.157,499.3122863769531,118.3020248413086
3823,153.197,501.34521484375,119.14662170410156
3824,153.237,499.1929016113281,121.3335189819336
3825,153.277,497.2764587402344,114.0649642944336
3826,153.317,495.56207275390625,118.35304260253906
3827,153.357,494.0860290527344,117.03984832763672
3828,153.398,477.93572998046875,77.27105712890625
3829,153.438,517.2433471679688,37.68748474121094
3830,153.478,470.28240966796875,102.74842834472656
3831,153.518,508.7032165527344,48.992862701416016
3832,153.558,475.32965087890625,115.05254364013672
3833,153.598,477.0589294433594,96.81885528564453
3834,153.638,466.17742919921875,110.07750701904297
3835,153.678,458.4474792480469,104.8863525390625
3836,153.718,454.5494079589844,111.997802734375
3837,153.758,478.5089416503906,88.91331481933594
3838,153.798,477.1408386230469,80.95620727539062
3839,153.838,511.56829833984375,64.66182708740234
3840,153.878,507.17999267578125,67.03756713867188
3841,153.918,476.8622131347656,101.12604522705078
3842,153.959,476.6941833496094,113.24913024902344
3843,153.999,475.8900146484375,114.7123031616211
3844,154.039,456.33892822265625,109.41645050048828
3845,154.079,458.0060119628906,115.91224670410156
3846,154.119,472.9985046386719,114.98439025878906
3847,154.159,462.58709716796875,125.63724517822266
3848,154.199,467.741943359375,105.65044403076172
3849,154.239,462.3225402832031,117.15225219726562
3850,154.279,458.2310485839844,112.89541625976562
3851,154.319,463.9576110839844,112.9044189453125
3852,154.359,461.78094482421875,113.39129638671875
3853,154.399,430.7679443359375,118.83782196044922
3854,154.439,417.9038391113281,123.62138366699219
3855,154.479,447.0096130371094,114.88964080810547
3856,154.52,456.122314453125,109.98390197753906
3857,154.56,475.63751220703125,115.5421142578125
3858,154.6,475.8544921875,115.73455810546875
3859,154.64,477.78094482421875,117.16828155517578
3860,154.68,428.8760986328125,124.65499877929688
3861,154.72,468.27301025390625,112.09854888916016
3862,154.76,468.9568786621094,106.54749298095703
3863,154.8,479.9014892578125,109.08700561523438
3864,154.84,475.9958801269531,108.00806427001953
3865,154.88,476.41375732421875,106.34429168701172
3866,154.92,474.9010925292969,107.20741271972656
3867,154.96,475.36309814453125,107.63793182373047
3868,155.0,474.9263610839844,108.36959075927734
3869,155.041,474.0122375488281,108.77420806884766
3870,155.081,476.4372863769531,107.33094787597656
3871,155.121,483.0793151855469,100.98819732666016
3872,155.161,461.4169006347656,127.1092529296875
3873,155.201,467.517822265625,99.70167541503906
3874,155.241,468.73260498046875,122.23497772216797
3875,155.281,465.28729248046875,129.31646728515625
3876,155.321,466.0804443359375,131.51034545898438
3877,155.361,465.6595458984375,133.1376495361328
3878,155.401,465.54449462890625,134.1498260498047
3879,155.441,466.4737854003906,133.92449951171875
3880,155.481,468.0716247558594,134.65635681152344
3881,155.521,469.2080993652344,134.8641815185547
3882,155.561,462.45062255859375,138.26658630371094
3883,155.602,421.304443359375,144.6526641845703
3884,155.642,423.625,149.19525146484375
3885,155.682,424.43585205078125,149.5570831298828
3886,155.722,425.0938720703125,150.52938842773438
3887,155.762,422.0339050292969,151.65664672851562
3888,155.802,421.1568298339844,150.85975646972656
3889,155.842,420.38665771484375,150.40000915527344
3890,155.882,419.9106140136719,150.2377166748047
3891,155.922,419.5861511230469,149.89064025878906
3892,155.962,407.5966491699219,133.00057983398438
3893,156.002,409.386474609375,133.07968139648438
3894,156.042,407.4027099609375,129.32333374023438
3895,156.082,406.83905029296875,131.73440551757812
3896,156.122,404.6562805175781,131.86697387695312
3897,156.163,403.40863037109375,132.5580291748047
3898,156.203,403.4888000488281,124.04039001464844
3899,156.243,401.48846435546875,124.14773559570312
3900,156.283,400.54962158203125,124.11318969726562
3901,156.323,406.7563171386719,124.52010345458984
3902,156.363,404.8483581542969,136.74990844726562
3903,156.403,401.7623596191406,166.4127197265625
3904,156.443,404.04681396484375,167.11676025390625
3905,156.483,400.9662780761719,164.0716094970703
3906,156.523,399.4789123535156,160.9881591796875
3907,156.563,398.9881896972656,160.99270629882812
3908,156.603,399.4948425292969,161.95291137695312
3909,156.643,398.7531433105469,163.44007873535156
3910,156.683,397.05255126953125,164.3502655029297
3911,156.724,396.9057922363281,166.2225799560547
3912,156.764,397.1486511230469,168.754638671875
3913,156.804,381.85736083984375,207.8349151611328
3914,156.844,384.5004577636719,212.81117248535156
3915,156.884,387.2738952636719,214.60653686523438
3916,156.924,388.0936584472656,216.14088439941406
3917,156.964,385.9204406738281,216.14187622070312
3918,157.004,381.9989013671875,218.9192352294922
3919,157.044,381.9512939453125,217.7337646484375
3920,157.084,379.4716491699219,219.4130096435547
3921,157.124,406.4111328125,169.54376220703125
3922,157.164,412.3060607910156,165.44471740722656
3923,157.204,414.01556396484375,165.0287628173828
3924,157.245,413.6335144042969,165.8071746826172
3925,157.285,413.00152587890625,166.2304229736328
3926,157.325,398.73956298828125,129.09719848632812
3927,157.365,400.4878845214844,147.4739227294922
3928,157.405,398.0682373046875,148.86575317382812
3929,157.445,395.99237060546875,153.65406799316406
3930,157.485,393.14984130859375,153.53701782226562
3931,157.525,394.8482666015625,152.4603729248047
3932,157.565,395.9005126953125,151.42669677734375
3933,157.605,393.4615173339844,143.3184356689453
3934,157.645,396.5574645996094,145.2677001953125
3935,157.685,393.1457214355469,148.39073181152344
3936,157.725,392.3456726074219,152.01803588867188
3937,157.765,387.7362976074219,136.03500366210938
3938,157.806,388.9203796386719,129.9730224609375
3939,157.846,386.9548645019531,124.62763214111328
3940,157.886,387.4285583496094,116.52899169921875
3941,157.926,385.5246276855469,110.7752685546875
3942,157.966,376.708984375,113.00609588623047
3943,158.006,373.5562438964844,111.21715545654297
3944,158.046,345.0164794921875,101.45738983154297
3945,158.086,325.8227233886719,86.06549835205078
3946,158.126,356.3302001953125,118.0875015258789
3947,158.166,359.87384033203125,123.34477233886719
3948,158.206,375.3521423339844,137.595703125
3949,158.246,378.3407287597656,137.27732849121094
3950,158.286,379.5975036621094,137.50057983398438
3951,158.326,380.1785888671875,135.41741943359375
3952,158.367,379.5513610839844,135.1426239013672
3953,158.407,379.8384094238281,134.86952209472656
3954,158.447,381.3389892578125,132.02407836914062
3955,158.487,381.0384521484375,132.73260498046875
3956,158.527,381.6934509277344,133.7657470703125
3957,158.567,378.552490234375,113.2973403930664
3958,158.607,376.4029541015625,107.37895202636719
3959,158.647,354.2812805175781,89.18437957763672
3960,158.687,403.7839660644531,102.04183959960938
3961,158.727,394.5537414550781,106.24535369873047
3962,158.767,402.3028564453125,105.66458129882812
3963,158.807,379.8848876953125,98.43047332763672
3964,158.847,374.3466491699219,102.86382293701172
3965,158.887,372.5214538574219,111.86624908447266
3966,158.928,369.3080749511719,109.85973358154297
3967,158.968,359.4179382324219,92.09309387207031
3968,159.008,411.7454528808594,109.80548858642578
3969,159.048,423.4815368652344,111.52645874023438
3970,159.088,432.5356140136719,121.31900024414062
3971,159.128,414.5303039550781,125.91656494140625
3972,159.168,421.5571594238281,129.52371215820312
3973,159.208,423.20648193359375,130.20379638671875
3974,159.248,418.5818176269531,130.74217224121094
3975,159.288,401.9448547363281,78.5146713256836
3976,159.328,353.3552551269531,33.54475021362305
3977,159.368,359.0181579589844,74.88285827636719
3978,159.408,373.1697692871094,101.72796630859375
3979,159.448,389.2033386230469,121.81997680664062
3980,159.489,390.7943115234375,122.7869873046875
3981,159.529,377.88848876953125,100.29788970947266
3982,159.569,330.4543762207031,31.183975219726562
3983,159.609,359.06536865234375,53.56105041503906
3984,159.649,391.1221618652344,85.92350006103516
3985,159.689,390.7184753417969,107.7291030883789
3986,159.729,391.59033203125,117.82878112792969
3987,159.769,383.5559997558594,129.5193328857422
3988,159.809,384.48773193359375,132.72470092773438
3989,159.849,385.4390869140625,134.23487854003906
3990,159.889,385.9419860839844,135.01856994628906
3991,159.929,387.3699951171875,136.01730346679688
3992,159.969,387.37274169921875,135.93310546875
3993,160.01,385.5142517089844,136.12265014648438
3994,160.05,383.66864013671875,136.44674682617188
3995,160.09,384.0685119628906,135.56155395507812
3996,160.13,385.25213623046875,132.9910430908203
3997,160.17,400.19683837890625,126.08988952636719
3998,160.21,389.9605407714844,123.58222961425781
3999,160.25,400.89495849609375,128.1787109375
4000,160.29,403.2873229980469,130.2233123779297
4001,160.33,394.5964660644531,93.13070678710938
4002,160.37,356.62921142578125,101.06871795654297
4003,160.41,357.3748779296875,106.3084487915039
4004,160.45,375.00762939453125,113.52176666259766
4005,160.49,384.537353515625,115.20464324951172
4006,160.53,382.2975769042969,113.064453125
4007,160.571,381.498779296875,112.85650634765625
4008,160.611,373.0573425292969,83.0450439453125
4009,160.651,368.3974609375,89.33948516845703
4010,160.691,385.58642578125,100.4656982421875
4011,160.731,401.386474609375,91.91246795654297
4012,160.771,425.348876953125,79.09351348876953
4013,160.811,391.485107421875,75.54255676269531
4014,160.851,373.47119140625,80.33519744873047
4015,160.891,368.8532409667969,82.02955627441406
4016,160.931,350.43988037109375,100.2737808227539
4017,160.971,343.5816955566406,106.62347412109375
4018,161.011,362.89794921875,101.34516906738281
4019,161.051,371.36785888671875,109.48249053955078
4020,161.091,391.0746765136719,113.6440200805664
4021,161.132,379.77398681640625,109.20868682861328
4022,161.172,356.4056701660156,98.92173767089844
4023,161.212,410.5236511230469,136.46487426757812
4024,161.252,408.2666320800781,105.27278900146484
4025,161.292,402.4953308105469,112.98788452148438
4026,161.332,405.6211242675781,115.3272705078125
4027,161.372,407.8098449707031,128.6378173828125
4028,161.412,362.7692565917969,89.36296081542969
4029,161.452,326.0674133300781,21.902263641357422
4030,161.492,352.28668212890625,114.37422943115234
4031,161.532,381.28668212890625,144.49986267089844
4032,161.572,400.85638427734375,143.67552185058594
4033,161.612,402.59222412109375,147.2183074951172
4034,161.652,403.4338684082031,121.50639343261719
4035,161.693,399.5263671875,115.79637145996094
4036,161.733,400.65032958984375,117.66891479492188
4037,161.773,391.10223388671875,138.68649291992188
4038,161.813,387.7500305175781,143.07444763183594
4039,161.853,381.0691833496094,143.7056121826172
4040,161.893,380.3738708496094,143.6390380859375
4041,161.933,380.3430480957031,142.74581909179688
4042,161.973,381.4021911621094,142.606689453125
4043,162.013,378.6590576171875,141.72276306152344
4044,162.053,377.20703125,134.9977569580078
4045,162.093,378.7293701171875,136.09378051757812
4046,162.133,378.1081237792969,134.43711853027344
4047,162.173,375.0975036621094,112.16018676757812
4048,162.213,370.3740539550781,99.77320098876953
4049,162.254,352.5505676269531,112.48939514160156
4050,162.294,360.7737731933594,122.78473663330078
4051,162.334,359.6227722167969,123.1421127319336
